,game_id,review_id,author,voted_up,language
131,1432930,90702786,"{'steamid': '76561199026263981', 'num_games_owned': 37, 'num_reviews': 1, 'playtime_forever': 5, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5, 'last_played': 1619045128}",False,english
132,1432930,89054477,"{'steamid': '76561198011022369', 'num_games_owned': 986, 'num_reviews': 31, 'playtime_forever': 26, 'playtime_last_two_weeks': 0, 'playtime_at_review': 26, 'last_played': 1616673141}",False,english
133,1432930,131444907,"{'steamid': '76561198035341350', 'num_games_owned': 211, 'num_reviews': 7, 'playtime_forever': 56, 'playtime_last_two_weeks': 0, 'playtime_at_review': 56, 'last_played': 1674539362}",False,english
134,1432960,84428712,"{'steamid': '76561198028268970', 'num_games_owned': 107, 'num_reviews': 300, 'playtime_forever': 64, 'playtime_last_two_weeks': 0, 'playtime_at_review': 24, 'last_played': 1610289447}",False,english
135,1432960,83062646,"{'steamid': '76561197997678124', 'num_games_owned': 1513, 'num_reviews': 427, 'playtime_forever': 20, 'playtime_last_two_weeks': 0, 'playtime_at_review': 20, 'last_played': 1608827179}",False,english
136,1432960,78727217,"{'steamid': '76561198400495200', 'num_games_owned': 94, 'num_reviews': 39, 'playtime_forever': 76, 'playtime_last_two_weeks': 0, 'playtime_at_review': 76, 'last_played': 1604514680}",True,english
137,1432960,84318554,"{'steamid': '76561198016661147', 'num_games_owned': 1201, 'num_reviews': 247, 'playtime_forever': 47, 'playtime_last_two_weeks': 0, 'playtime_at_review': 47, 'last_played': 1610143094}",False,english
138,1432960,78958240,"{'steamid': '76561198005965931', 'num_games_owned': 687, 'num_reviews': 87, 'playtime_forever': 101, 'playtime_last_two_weeks': 0, 'playtime_at_review': 101, 'last_played': 1604860544}",True,english
139,1432960,87484482,"{'steamid': '76561197965193437', 'num_games_owned': 1423, 'num_reviews': 561, 'playtime_forever': 6, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6, 'last_played': 1614278619}",False,english
140,1432960,84057453,"{'steamid': '76561199038453356', 'num_games_owned': 327, 'num_reviews': 25, 'playtime_forever': 18, 'playtime_last_two_weeks': 0, 'playtime_at_review': 18, 'last_played': 1609840419}",False,english
141,1432960,121788604,"{'steamid': '76561197989129610', 'num_games_owned': 633, 'num_reviews': 62, 'playtime_forever': 66, 'playtime_last_two_weeks': 0, 'playtime_at_review': 66, 'last_played': 1657853396}",False,english
142,1432960,84183424,"{'steamid': '76561197962984755', 'num_games_owned': 140, 'num_reviews': 10, 'playtime_forever': 42, 'playtime_last_two_weeks': 0, 'playtime_at_review': 42, 'last_played': 1609973889}",True,english
143,1432960,78827870,"{'steamid': '76561198043554176', 'num_games_owned': 171, 'num_reviews': 1, 'playtime_forever': 47, 'playtime_last_two_weeks': 0, 'playtime_at_review': 47, 'last_played': 1604677893}",True,english
144,1432960,84193285,"{'steamid': '76561198160048413', 'num_games_owned': 366, 'num_reviews': 21, 'playtime_forever': 38, 'playtime_last_two_weeks': 0, 'playtime_at_review': 38, 'last_played': 1609933800}",False,english
145,1432960,79098498,"{'steamid': '76561198017170099', 'num_games_owned': 172, 'num_reviews': 2, 'playtime_forever': 34, 'playtime_last_two_weeks': 0, 'playtime_at_review': 34, 'last_played': 1604502465}",True,english
146,1432960,124445164,"{'steamid': '76561197972924033', 'num_games_owned': 253, 'num_reviews': 71, 'playtime_forever': 16, 'playtime_last_two_weeks': 0, 'playtime_at_review': 16, 'last_played': 1605220949}",False,english
147,1432960,118984472,"{'steamid': '76561198411963390', 'num_games_owned': 45, 'num_reviews': 4, 'playtime_forever': 142, 'playtime_last_two_weeks': 0, 'playtime_at_review': 78, 'last_played': 1658110203}",True,english
148,1432960,115526358,"{'steamid': '76561199154529474', 'num_games_owned': 272, 'num_reviews': 293, 'playtime_forever': 56, 'playtime_last_two_weeks': 0, 'playtime_at_review': 56, 'last_played': 1652659959}",True,english
149,1432960,107848432,"{'steamid': '76561198023687001', 'num_games_owned': 417, 'num_reviews': 45, 'playtime_forever': 51, 'playtime_last_two_weeks': 0, 'playtime_at_review': 28, 'last_played': 1641987613}",False,english
150,1432960,98652456,"{'steamid': '76561198331628517', 'num_games_owned': 33, 'num_reviews': 5, 'playtime_forever': 51, 'playtime_last_two_weeks': 0, 'playtime_at_review': 29, 'last_played': 1633327923}",False,english
151,1432960,92319720,"{'steamid': '76561198404665242', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 148, 'playtime_last_two_weeks': 0, 'playtime_at_review': 124, 'last_played': 1645737683}",True,english
152,1432960,91522850,"{'steamid': '76561198048821767', 'num_games_owned': 569, 'num_reviews': 30, 'playtime_forever': 96, 'playtime_last_two_weeks': 0, 'playtime_at_review': 96, 'last_played': 1620284515}",True,english
153,1432960,90943704,"{'steamid': '76561198174200783', 'num_games_owned': 495, 'num_reviews': 170, 'playtime_forever': 9, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9, 'last_played': 1619430091}",False,english
154,1432960,90810205,"{'steamid': '76561198319304093', 'num_games_owned': 72, 'num_reviews': 5, 'playtime_forever': 55, 'playtime_last_two_weeks': 0, 'playtime_at_review': 55, 'last_played': 1610280115}",False,english
155,1432960,88149776,"{'steamid': '76561199024621669', 'num_games_owned': 19, 'num_reviews': 1, 'playtime_forever': 60, 'playtime_last_two_weeks': 0, 'playtime_at_review': 60, 'last_played': 1615318292}",True,english
156,1432960,84782482,"{'steamid': '76561199053450526', 'num_games_owned': 52, 'num_reviews': 34, 'playtime_forever': 58, 'playtime_last_two_weeks': 0, 'playtime_at_review': 58, 'last_played': 1610795969}",True,english
157,1432960,84692801,"{'steamid': '76561198887160626', 'num_games_owned': 35, 'num_reviews': 5, 'playtime_forever': 28, 'playtime_last_two_weeks': 0, 'playtime_at_review': 28, 'last_played': 1610658633}",False,english
158,1432960,84580726,"{'steamid': '76561198222230264', 'num_games_owned': 171, 'num_reviews': 28, 'playtime_forever': 8, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8, 'last_played': 1610494567}",False,english
159,1432960,84402984,"{'steamid': '76561198042348969', 'num_games_owned': 174, 'num_reviews': 15, 'playtime_forever': 44, 'playtime_last_two_weeks': 0, 'playtime_at_review': 44, 'last_played': 1610246699}",True,english
160,1432960,84111696,"{'steamid': '76561198048852333', 'num_games_owned': 642, 'num_reviews': 180, 'playtime_forever': 45, 'playtime_last_two_weeks': 0, 'playtime_at_review': 45, 'last_played': 1609891052}",True,english
161,1432960,84027154,"{'steamid': '76561197968042718', 'num_games_owned': 908, 'num_reviews': 121, 'playtime_forever': 97, 'playtime_last_two_weeks': 0, 'playtime_at_review': 92, 'last_played': 1619220407}",True,english
162,1432960,82289696,"{'steamid': '76561198034947768', 'num_games_owned': 67, 'num_reviews': 1, 'playtime_forever': 87, 'playtime_last_two_weeks': 0, 'playtime_at_review': 87, 'last_played': 1606970521}",True,english
163,1432960,79163908,"{'steamid': '76561198079664351', 'num_games_owned': 337, 'num_reviews': 299, 'playtime_forever': 25, 'playtime_last_two_weeks': 0, 'playtime_at_review': 25, 'last_played': 1605204390}",True,english
164,1432970,98661940,"{'steamid': '76561198069263479', 'num_games_owned': 157, 'num_reviews': 11, 'playtime_forever': 820, 'playtime_last_two_weeks': 0, 'playtime_at_review': 701, 'last_played': 1653247830}",True,english
165,1432970,88972682,"{'steamid': '76561198037529853', 'num_games_owned': 1555, 'num_reviews': 189, 'playtime_forever': 60, 'playtime_last_two_weeks': 0, 'playtime_at_review': 60, 'last_played': 1616541989}",True,english
166,1432970,88731286,"{'steamid': '76561198070133275', 'num_games_owned': 329, 'num_reviews': 17, 'playtime_forever': 61, 'playtime_last_two_weeks': 0, 'playtime_at_review': 27, 'last_played': 1616597604}",True,english
167,1432970,88783205,"{'steamid': '76561199067844931', 'num_games_owned': 128, 'num_reviews': 49, 'playtime_forever': 1255, 'playtime_last_two_weeks': 0, 'playtime_at_review': 63, 'last_played': 1675540273}",True,english
168,1432970,88730877,"{'steamid': '76561198038243049', 'num_games_owned': 292, 'num_reviews': 19, 'playtime_forever': 73, 'playtime_last_two_weeks': 0, 'playtime_at_review': 40, 'last_played': 1616278780}",True,english
169,1432970,88989131,"{'steamid': '76561197997949107', 'num_games_owned': 221, 'num_reviews': 17, 'playtime_forever': 653, 'playtime_last_two_weeks': 0, 'playtime_at_review': 67, 'last_played': 1630574252}",True,english
170,1432970,102323198,"{'steamid': '76561198025172905', 'num_games_owned': 547, 'num_reviews': 110, 'playtime_forever': 413, 'playtime_last_two_weeks': 0, 'playtime_at_review': 62, 'last_played': 1676147362}",True,english
171,1432970,96550252,"{'steamid': '76561198014610676', 'num_games_owned': 377, 'num_reviews': 180, 'playtime_forever': 92, 'playtime_last_two_weeks': 0, 'playtime_at_review': 11, 'last_played': 1637888305}",True,english
172,1432970,100965831,"{'steamid': '76561198162657273', 'num_games_owned': 226, 'num_reviews': 3, 'playtime_forever': 929, 'playtime_last_two_weeks': 0, 'playtime_at_review': 593, 'last_played': 1673534616}",True,english
173,1432970,99775990,"{'steamid': '76561197976674392', 'num_games_owned': 546, 'num_reviews': 6, 'playtime_forever': 577, 'playtime_last_two_weeks': 0, 'playtime_at_review': 59, 'last_played': 1674978404}",True,english
174,1432980,84065377,"{'steamid': '76561198018183174', 'num_games_owned': 1268, 'num_reviews': 70, 'playtime_forever': 1188, 'playtime_last_two_weeks': 0, 'playtime_at_review': 104, 'last_played': 1612030690}",False,english
175,1433010,92652974,"{'steamid': '76561198031168046', 'num_games_owned': 226, 'num_reviews': 2, 'playtime_forever': 3139, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1059, 'last_played': 1658680113}",True,english
176,1433010,93317720,"{'steamid': '76561198049184324', 'num_games_owned': 63, 'num_reviews': 4, 'playtime_forever': 2611, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1729, 'last_played': 1623581673}",False,english
177,1433010,101606868,"{'steamid': '76561198006814119', 'num_games_owned': 178, 'num_reviews': 24, 'playtime_forever': 4268, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4263, 'last_played': 1635172553}",False,english
178,1433010,101893311,"{'steamid': '76561198062265037', 'num_games_owned': 330, 'num_reviews': 319, 'playtime_forever': 98, 'playtime_last_two_weeks': 0, 'playtime_at_review': 98, 'last_played': 1635605210}",False,english
179,1433010,92683947,"{'steamid': '76561198003257701', 'num_games_owned': 185, 'num_reviews': 66, 'playtime_forever': 675, 'playtime_last_two_weeks': 0, 'playtime_at_review': 105, 'last_played': 1623271390}",False,english
180,1433010,102158332,"{'steamid': '76561198035917536', 'num_games_owned': 49, 'num_reviews': 2, 'playtime_forever': 5226, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1861, 'last_played': 1649926669}",True,english
181,1433010,100542890,"{'steamid': '76561198121451459', 'num_games_owned': 963, 'num_reviews': 208, 'playtime_forever': 547, 'playtime_last_two_weeks': 0, 'playtime_at_review': 70, 'last_played': 1633446602}",True,english
182,1433010,100794231,"{'steamid': '76561198037331697', 'num_games_owned': 21, 'num_reviews': 1, 'playtime_forever': 10320, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4814, 'last_played': 1643013577}",False,english
183,1433010,92648317,"{'steamid': '76561198048050080', 'num_games_owned': 342, 'num_reviews': 27, 'playtime_forever': 2729, 'playtime_last_two_weeks': 0, 'playtime_at_review': 330, 'last_played': 1628219075}",False,english
184,1433010,94424032,"{'steamid': '76561198287678375', 'num_games_owned': 120, 'num_reviews': 4, 'playtime_forever': 636, 'playtime_last_two_weeks': 0, 'playtime_at_review': 490, 'last_played': 1631025552}",True,english
185,1433010,93092440,"{'steamid': '76561198124220055', 'num_games_owned': 344, 'num_reviews': 24, 'playtime_forever': 650, 'playtime_last_two_weeks': 0, 'playtime_at_review': 406, 'last_played': 1622720835}",True,english
186,1433010,96747630,"{'steamid': '76561197973785684', 'num_games_owned': 428, 'num_reviews': 48, 'playtime_forever': 2139, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1324, 'last_played': 1633602691}",False,english
187,1433010,93141706,"{'steamid': '76561197988649510', 'num_games_owned': 994, 'num_reviews': 12, 'playtime_forever': 4235, 'playtime_last_two_weeks': 0, 'playtime_at_review': 898, 'last_played': 1635507917}",True,english
188,1433010,112820760,"{'steamid': '76561198024470470', 'num_games_owned': 280, 'num_reviews': 11, 'playtime_forever': 519, 'playtime_last_two_weeks': 0, 'playtime_at_review': 519, 'last_played': 1648235153}",False,english
189,1433010,105478361,"{'steamid': '76561198006284332', 'num_games_owned': 1331, 'num_reviews': 180, 'playtime_forever': 815, 'playtime_last_two_weeks': 0, 'playtime_at_review': 815, 'last_played': 1631182420}",False,english
190,1433010,101456372,"{'steamid': '76561198153614758', 'num_games_owned': 48, 'num_reviews': 17, 'playtime_forever': 219, 'playtime_last_two_weeks': 0, 'playtime_at_review': 219, 'last_played': 1634855612}",False,english
191,1433010,99072289,"{'steamid': '76561198087746058', 'num_games_owned': 50, 'num_reviews': 6, 'playtime_forever': 269, 'playtime_last_two_weeks': 0, 'playtime_at_review': 269, 'last_played': 1631205553}",False,english
192,1433010,106684008,"{'steamid': '76561198038215498', 'num_games_owned': 20, 'num_reviews': 1, 'playtime_forever': 9915, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3301, 'last_played': 1651414916}",True,english
193,1433010,108378132,"{'steamid': '76561198083965548', 'num_games_owned': 993, 'num_reviews': 38, 'playtime_forever': 71, 'playtime_last_two_weeks': 0, 'playtime_at_review': 71, 'last_played': 1642641439}",False,english
194,1433010,105016662,"{'steamid': '76561199223198587', 'num_games_owned': 1, 'num_reviews': 1, 'playtime_forever': 14633, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2717, 'last_played': 1673305221}",True,english
195,1433010,92595491,"{'steamid': '76561198042171874', 'num_games_owned': 195, 'num_reviews': 7, 'playtime_forever': 25, 'playtime_last_two_weeks': 0, 'playtime_at_review': 14, 'last_played': 1621985225}",False,english
196,1433010,93624692,"{'steamid': '76561198002392438', 'num_games_owned': 410, 'num_reviews': 103, 'playtime_forever': 214, 'playtime_last_two_weeks': 0, 'playtime_at_review': 214, 'last_played': 1623506511}",False,english
197,1433010,95923072,"{'steamid': '76561198062440707', 'num_games_owned': 102, 'num_reviews': 2, 'playtime_forever': 3907, 'playtime_last_two_weeks': 0, 'playtime_at_review': 264, 'last_played': 1657243580}",True,english
198,1433010,92901222,"{'steamid': '76561198295677613', 'num_games_owned': 192, 'num_reviews': 11, 'playtime_forever': 2554, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1659, 'last_played': 1622551412}",False,english
199,1433010,108769710,"{'steamid': '76561198113802496', 'num_games_owned': 350, 'num_reviews': 30, 'playtime_forever': 131, 'playtime_last_two_weeks': 0, 'playtime_at_review': 91, 'last_played': 1644298459}",False,english
200,1433010,110971720,"{'steamid': '76561199223825458', 'num_games_owned': 15, 'num_reviews': 1, 'playtime_forever': 5245, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4470, 'last_played': 1658624932}",True,english
201,1433010,107816293,"{'steamid': '76561198090671885', 'num_games_owned': 158, 'num_reviews': 9, 'playtime_forever': 2355, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1261, 'last_played': 1674753049}",True,english
202,1433010,95481030,"{'steamid': '76561198255584035', 'num_games_owned': 174, 'num_reviews': 128, 'playtime_forever': 12093, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5405, 'last_played': 1645165590}",True,english
203,1433010,93472525,"{'steamid': '76561198176017829', 'num_games_owned': 13, 'num_reviews': 1, 'playtime_forever': 1239, 'playtime_last_two_weeks': 0, 'playtime_at_review': 373, 'last_played': 1631819454}",True,english
204,1433010,100349428,"{'steamid': '76561198061531969', 'num_games_owned': 102, 'num_reviews': 52, 'playtime_forever': 575, 'playtime_last_two_weeks': 0, 'playtime_at_review': 64, 'last_played': 1640429650}",True,english
205,1433010,97606736,"{'steamid': '76561198012078695', 'num_games_owned': 13, 'num_reviews': 1, 'playtime_forever': 4847, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3733, 'last_played': 1648071974}",True,english
206,1433010,104303972,"{'steamid': '76561198043224822', 'num_games_owned': 384, 'num_reviews': 18, 'playtime_forever': 46, 'playtime_last_two_weeks': 0, 'playtime_at_review': 46, 'last_played': 1637837702}",False,english
207,1433010,99008859,"{'steamid': '76561199135879554', 'num_games_owned': 57, 'num_reviews': 4, 'playtime_forever': 1293, 'playtime_last_two_weeks': 0, 'playtime_at_review': 860, 'last_played': 1634241433}",True,english
208,1433010,106574619,"{'steamid': '76561199229109649', 'num_games_owned': 3, 'num_reviews': 2, 'playtime_forever': 15208, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1042, 'last_played': 1677458987}",True,english
209,1433010,114642296,"{'steamid': '76561198383019021', 'num_games_owned': 8, 'num_reviews': 3, 'playtime_forever': 15243, 'playtime_last_two_weeks': 0, 'playtime_at_review': 740, 'last_played': 1659112853}",True,english
210,1433010,114502896,"{'steamid': '76561198396128608', 'num_games_owned': 13, 'num_reviews': 4, 'playtime_forever': 1168, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1144, 'last_played': 1656970575}",True,english
211,1433010,100979327,"{'steamid': '76561198061000429', 'num_games_owned': 159, 'num_reviews': 55, 'playtime_forever': 3879, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3879, 'last_played': 1633960681}",True,english
212,1433010,93050769,"{'steamid': '76561197964240205', 'num_games_owned': 187, 'num_reviews': 4, 'playtime_forever': 67, 'playtime_last_two_weeks': 0, 'playtime_at_review': 67, 'last_played': 1622378243}",True,english
213,1433010,93741055,"{'steamid': '76561198033596886', 'num_games_owned': 280, 'num_reviews': 41, 'playtime_forever': 4004, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1052, 'last_played': 1646702613}",False,english
214,1433010,93245589,"{'steamid': '76561198334366864', 'num_games_owned': 74, 'num_reviews': 20, 'playtime_forever': 1347, 'playtime_last_two_weeks': 0, 'playtime_at_review': 947, 'last_played': 1648496516}",True,english
215,1433010,105752855,"{'steamid': '76561198332620433', 'num_games_owned': 86, 'num_reviews': 14, 'playtime_forever': 5, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5, 'last_played': 1639021083}",True,english
216,1433010,98089269,"{'steamid': '76561198100887816', 'num_games_owned': 26, 'num_reviews': 1, 'playtime_forever': 9947, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2404, 'last_played': 1644145342}",False,english
217,1433010,103657228,"{'steamid': '76561198065877007', 'num_games_owned': 54, 'num_reviews': 1, 'playtime_forever': 1012, 'playtime_last_two_weeks': 0, 'playtime_at_review': 180, 'last_played': 1657532672}",False,english
218,1433010,131916997,"{'steamid': '76561198040446583', 'num_games_owned': 42, 'num_reviews': 2, 'playtime_forever': 1727, 'playtime_last_two_weeks': 0, 'playtime_at_review': 500, 'last_played': 1675655090}",True,english
219,1433010,130998649,"{'steamid': '76561199047983898', 'num_games_owned': 67, 'num_reviews': 16, 'playtime_forever': 281, 'playtime_last_two_weeks': 0, 'playtime_at_review': 281, 'last_played': 1673830568}",False,english
220,1433010,129075732,"{'steamid': '76561198094085295', 'num_games_owned': 47, 'num_reviews': 1, 'playtime_forever': 18029, 'playtime_last_two_weeks': 9, 'playtime_at_review': 7923, 'last_played': 1678597147}",True,english
221,1433010,124379955,"{'steamid': '76561198051317009', 'num_games_owned': 73, 'num_reviews': 2, 'playtime_forever': 383, 'playtime_last_two_weeks': 0, 'playtime_at_review': 299, 'last_played': 1666891808}",True,english
222,1433010,119795783,"{'steamid': '76561197984049128', 'num_games_owned': 708, 'num_reviews': 126, 'playtime_forever': 8006, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8006, 'last_played': 1659129769}",True,english
223,1433010,115955953,"{'steamid': '76561199293879361', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 1228, 'playtime_last_two_weeks': 0, 'playtime_at_review': 513, 'last_played': 1663670125}",True,english
224,1433010,114178016,"{'steamid': '76561198034770311', 'num_games_owned': 29, 'num_reviews': 4, 'playtime_forever': 2900, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2092, 'last_played': 1658072919}",True,english
225,1433010,109928995,"{'steamid': '76561198160109933', 'num_games_owned': 45, 'num_reviews': 3, 'playtime_forever': 10566, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2564, 'last_played': 1674858304}",True,english
226,1433010,108409801,"{'steamid': '76561197995058823', 'num_games_owned': 112, 'num_reviews': 5, 'playtime_forever': 1779, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1309, 'last_played': 1644122686}",True,english
227,1433010,108190745,"{'steamid': '76561198954003352', 'num_games_owned': 32, 'num_reviews': 2, 'playtime_forever': 2001, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1972, 'last_played': 1656657801}",True,english
228,1433010,102209164,"{'steamid': '76561198024572052', 'num_games_owned': 170, 'num_reviews': 1, 'playtime_forever': 33256, 'playtime_last_two_weeks': 0, 'playtime_at_review': 29412, 'last_played': 1654227717}",True,english
229,1433010,102028111,"{'steamid': '76561198846415282', 'num_games_owned': 4, 'num_reviews': 3, 'playtime_forever': 4191, 'playtime_last_two_weeks': 0, 'playtime_at_review': 544, 'last_played': 1664363311}",True,english
230,1433010,99033140,"{'steamid': '76561198873644172', 'num_games_owned': 42, 'num_reviews': 2, 'playtime_forever': 4430, 'playtime_last_two_weeks': 0, 'playtime_at_review': 938, 'last_played': 1661555993}",True,english
231,1433010,98345800,"{'steamid': '76561197994420111', 'num_games_owned': 285, 'num_reviews': 79, 'playtime_forever': 259, 'playtime_last_two_weeks': 0, 'playtime_at_review': 256, 'last_played': 1630956830}",True,english
232,1433010,92791475,"{'steamid': '76561198010869598', 'num_games_owned': 328, 'num_reviews': 44, 'playtime_forever': 620, 'playtime_last_two_weeks': 0, 'playtime_at_review': 582, 'last_played': 1631906007}",True,english
233,1433010,92662652,"{'steamid': '76561198109096993', 'num_games_owned': 406, 'num_reviews': 152, 'playtime_forever': 192, 'playtime_last_two_weeks': 0, 'playtime_at_review': 74, 'last_played': 1622401579}",True,english
234,1433030,84360584,"{'steamid': '76561198028199666', 'num_games_owned': 590, 'num_reviews': 11, 'playtime_forever': 2105, 'playtime_last_two_weeks': 0, 'playtime_at_review': 841, 'last_played': 1675399556}",False,english
235,1433030,83244946,"{'steamid': '76561198060034265', 'num_games_owned': 398, 'num_reviews': 57, 'playtime_forever': 492, 'playtime_last_two_weeks': 0, 'playtime_at_review': 492, 'last_played': 1609023729}",True,english
236,1433030,116301449,"{'steamid': '76561198187538239', 'num_games_owned': 331, 'num_reviews': 18, 'playtime_forever': 1628, 'playtime_last_two_weeks': 0, 'playtime_at_review': 695, 'last_played': 1663046471}",True,english
237,1433030,94421668,"{'steamid': '76561198377755665', 'num_games_owned': 29, 'num_reviews': 2, 'playtime_forever': 852, 'playtime_last_two_weeks': 0, 'playtime_at_review': 349, 'last_played': 1670721574}",True,english
238,1433040,86060024,"{'steamid': '76561198433923230', 'num_games_owned': 7, 'num_reviews': 1, 'playtime_forever': 23, 'playtime_last_two_weeks': 0, 'playtime_at_review': 23, 'last_played': 1612602255}",True,english
239,1433040,88819818,"{'steamid': '76561199044590036', 'num_games_owned': 80, 'num_reviews': 282, 'playtime_forever': 6, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6, 'last_played': 1612179625}",False,english
240,1433040,86133719,"{'steamid': '76561198003564616', 'num_games_owned': 1996, 'num_reviews': 125, 'playtime_forever': 7, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7, 'last_played': 1612697407}",False,english
241,1433090,78775206,"{'steamid': '76561198019867098', 'num_games_owned': 393, 'num_reviews': 3, 'playtime_forever': 30, 'playtime_last_two_weeks': 0, 'playtime_at_review': 28, 'last_played': 1614892337}",False,english
242,1433130,97532567,"{'steamid': '76561198016628406', 'num_games_owned': 698, 'num_reviews': 294, 'playtime_forever': 23, 'playtime_last_two_weeks': 0, 'playtime_at_review': 23, 'last_played': 1628924021}",False,english
243,1432290,87077822,"{'steamid': '76561199141796949', 'num_games_owned': 10, 'num_reviews': 4, 'playtime_forever': 618, 'playtime_last_two_weeks': 0, 'playtime_at_review': 618, 'last_played': 1613584925}",True,english
244,1432290,78530950,"{'steamid': '76561198039244061', 'num_games_owned': 18, 'num_reviews': 1, 'playtime_forever': 34, 'playtime_last_two_weeks': 0, 'playtime_at_review': 30, 'last_played': 1606569967}",True,english
245,1432310,94871056,"{'steamid': '76561198213943015', 'num_games_owned': 299, 'num_reviews': 6, 'playtime_forever': 129, 'playtime_last_two_weeks': 0, 'playtime_at_review': 16, 'last_played': 1663394575}",True,english
246,1432310,81924091,"{'steamid': '76561198366059165', 'num_games_owned': 49, 'num_reviews': 12, 'playtime_forever': 45, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5, 'last_played': 1618918252}",True,english
247,1432310,88027892,"{'steamid': '76561199118284010', 'num_games_owned': 147, 'num_reviews': 121, 'playtime_forever': 261, 'playtime_last_two_weeks': 0, 'playtime_at_review': 165, 'last_played': 1617736752}",True,english
248,1432310,83083169,"{'steamid': '76561197992341638', 'num_games_owned': 752, 'num_reviews': 13, 'playtime_forever': 119, 'playtime_last_two_weeks': 0, 'playtime_at_review': 119, 'last_played': 1608864288}",True,english
249,1432320,133341161,"{'steamid': '76561199474324582', 'num_games_owned': 5, 'num_reviews': 1, 'playtime_forever': 4209, 'playtime_last_two_weeks': 484, 'playtime_at_review': 2930, 'last_played': 1678657318}",True,english
250,1432320,133891304,"{'steamid': '76561198891256375', 'num_games_owned': 26, 'num_reviews': 2, 'playtime_forever': 2173, 'playtime_last_two_weeks': 1425, 'playtime_at_review': 986, 'last_played': 1678612106}",True,english
251,1432320,133635106,"{'steamid': '76561197972244588', 'num_games_owned': 53, 'num_reviews': 17, 'playtime_forever': 168, 'playtime_last_two_weeks': 0, 'playtime_at_review': 168, 'last_played': 1677038616}",True,english
252,1432320,133634739,"{'steamid': '76561198118440801', 'num_games_owned': 23, 'num_reviews': 1, 'playtime_forever': 576, 'playtime_last_two_weeks': 34, 'playtime_at_review': 237, 'last_played': 1678587513}",True,english
253,1432320,133435018,"{'steamid': '76561199480991235', 'num_games_owned': 5, 'num_reviews': 1, 'playtime_forever': 1165, 'playtime_last_two_weeks': 648, 'playtime_at_review': 262, 'last_played': 1678423257}",True,english
254,1432330,84063553,"{'steamid': '76561198846387491', 'num_games_owned': 922, 'num_reviews': 185, 'playtime_forever': 38, 'playtime_last_two_weeks': 0, 'playtime_at_review': 38, 'last_played': 1609846937}",False,english
255,1432330,121309437,"{'steamid': '76561199129025026', 'num_games_owned': 289, 'num_reviews': 35, 'playtime_forever': 195, 'playtime_last_two_weeks': 0, 'playtime_at_review': 195, 'last_played': 1653798276}",True,english
256,1432330,82927857,"{'steamid': '76561199056242248', 'num_games_owned': 144, 'num_reviews': 3, 'playtime_forever': 16, 'playtime_last_two_weeks': 0, 'playtime_at_review': 16, 'last_played': 1608652536}",True,english
257,1432350,84060447,"{'steamid': '76561198846387491', 'num_games_owned': 922, 'num_reviews': 185, 'playtime_forever': 51, 'playtime_last_two_weeks': 0, 'playtime_at_review': 51, 'last_played': 1609843055}",False,english
258,1432350,82927813,"{'steamid': '76561199056242248', 'num_games_owned': 144, 'num_reviews': 3, 'playtime_forever': 15, 'playtime_last_two_weeks': 0, 'playtime_at_review': 15, 'last_played': 1608651522}",True,english
259,1432350,121311558,"{'steamid': '76561199129025026', 'num_games_owned': 289, 'num_reviews': 35, 'playtime_forever': 180, 'playtime_last_two_weeks': 0, 'playtime_at_review': 180, 'last_played': 1653796828}",True,english
